Shipping ID,Ship Date,Ship Month,Ship Mode,Customer ID,Customer Type,Country,City,State,Region,Category,Primary Product Category,Sub-Category,Secondary Product Category,Product Name,Sales,Quantity,Discount,Profit,Returned
CA-2016-156265,4/08/2016,8,Second Class,BF-11020,Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,XtraLife ClearVue Slant-D Ring Binders by Cardinal,13,2,0,5,0
US-2016-169369,18/12/2016,12,Standard Class,EC-14050,Non-Corporate,United States,Columbus,Georgia,South,Technology,Office Technology,Accessories,Non-Handheld,Case Logic 2.4GHz Wireless Keyboard,250,5,0,20,0
US-2016-169369,18/12/2016,12,Standard Class,EC-14050,Non-Corporate,United States,Columbus,Georgia,South,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1907,49,4,0,23,0
CA-2016-130078,14/08/2016,8,Standard Class,CC-12145,Non-Corporate,United States,Oklahoma City,Oklahoma,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1954,11,2,0,5,0
US-2016-158309,29/11/2016,11,First Class,PA-19060,Corporate,United States,Miami,Florida,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Zipper Ring Binder Pockets,4,4,1,-3,0
CA-2016-106656,26/09/2016,9,First Class,DV-13045,Corporate,United States,San Diego,California,West,Office Supplies,Office Furniture,Envelopes,Fully Assembled,Poly String Tie Envelopes,4,2,0,2,0
CA-2016-106656,26/09/2016,9,First Class,DV-13045,Corporate,United States,San Diego,California,West,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 51,19,3,0,9,0
CA-2016-113831,3/06/2016,6,Standard Class,AH-10690,Corporate,United States,Springfield,Virginia,South,Furniture,Office Furniture,Tables,Fully Assembled,Hon Rectangular Conference Tables,2276,10,0,387,0
CA-2016-113831,3/06/2016,6,Standard Class,AH-10690,Corporate,United States,Springfield,Virginia,South,Technology,Office Technology,Accessories,Non-Handheld,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1980,6,0,653,0
CA-2016-113831,3/06/2016,6,Standard Class,AH-10690,Corporate,United States,Springfield,Virginia,South,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 473,62,6,0,30,0
US-2016-168410,26/02/2016,2,Standard Class,BV-11245,Corporate,United States,Oceanside,New York,East,Furniture,Office Furniture,Furnishings,Fully Assembled,9-3/4 Diameter Round Wall Clock,69,5,0,29,0
US-2016-168410,26/02/2016,2,Standard Class,BV-11245,Corporate,United States,Oceanside,New York,East,Office Supplies,Office Furniture,Storage,Fully Assembled,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296,3,0,80,0
US-2016-168410,26/02/2016,2,Standard Class,BV-11245,Corporate,United States,Oceanside,New York,East,Technology,Office Technology,Phones,Handheld Technology,iOttie HLCRIO102 Car Mount,40,2,0,2,0
CA-2016-123414,27/08/2016,8,Standard Class,SU-20665,Corporate,United States,Greenville,North Carolina,South,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 49,9,4,0,3,0
CA-2016-123414,27/08/2016,8,Standard Class,SU-20665,Corporate,United States,Greenville,North Carolina,South,Office Supplies,Office Furniture,Supplies,Fully Assembled,"Acme 10"" Easy Grip Assistive Scissors",28,2,0,4,0
CA-2016-154060,8/05/2016,5,Standard Class,DL-12865,Non-Corporate,United States,Greensboro,North Carolina,South,Furniture,Office Furniture,Chairs,Fully Assembled,"Global Stack Chair without Arms, Black",187,9,0,12,0
CA-2016-111941,28/12/2016,12,Second Class,BD-11620,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC Premium Transparent Covers with Diagonal Lined Pattern,34,2,0,12,0
CA-2016-123120,8/09/2016,9,Standard Class,CV-12295,Non-Corporate,United States,New York City,New York,East,Furniture,Office Furniture,Furnishings,Fully Assembled,"Howard Miller 16"" Diameter Gallery Wall Clock",64,1,0,25,0
CA-2016-123120,8/09/2016,9,Standard Class,CV-12295,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Plastic Binding Combs,61,5,0,20,0
CA-2016-123120,8/09/2016,9,Standard Class,CV-12295,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Supplies,Fully Assembled,Acme Preferred Stainless Steel Scissors,23,4,0,7,0
CA-2016-123932,12/09/2016,9,Standard Class,YC-21895,Corporate,United States,Dallas,Texas,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Advantus Motivational Note Cards,42,4,0,15,0
CA-2016-123932,12/09/2016,9,Standard Class,YC-21895,Corporate,United States,Dallas,Texas,Central,Technology,Office Technology,Phones,Handheld Technology,AT&T CL83451 4-Handset Telephone,330,2,0,37,0
US-2016-101616,6/09/2016,9,First Class,CY-12745,Corporate,United States,Monroe,Louisiana,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Heavy-Duty E-Z-D Binders,87,8,0,41,0
CA-2016-138037,3/10/2016,10,Standard Class,AR-10540,Non-Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27,5,0,10,0
CA-2016-107790,24/11/2016,11,Standard Class,EH-13990,Non-Corporate,United States,Houston,Texas,Central,Technology,Office Technology,Phones,Handheld Technology,Wireless Extenders zBoost YX545 SOHO Signal Booster,151,1,0,13,0
CA-2016-136021,18/08/2016,8,Standard Class,JM-15580,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Array Memo Cubes,16,3,0,8,0
CA-2016-136021,18/08/2016,8,Standard Class,JM-15580,Non-Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Machines,Non-Handheld,Texas Instruments TI-34 Scientific Calculator,106,6,0,36,0
CA-2016-149195,7/09/2016,9,Second Class,DM-13525,Corporate,United States,Houston,Texas,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 202,26,5,0,9,0
CA-2016-149195,7/09/2016,9,Second Class,DM-13525,Corporate,United States,Houston,Texas,Central,Office Supplies,Office Furniture,Fasteners,Fully Assembled,Staples,16,8,0,5,0
CA-2016-149195,7/09/2016,9,Second Class,DM-13525,Corporate,United States,Houston,Texas,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1930,10,2,0,4,0
US-2016-147340,24/09/2016,9,Same Day,EB-13750,Corporate,United States,San Francisco,California,West,Furniture,Office Furniture,Furnishings,Fully Assembled,Nu-Dell Executive Frame,63,5,0,23,0
CA-2016-145492,27/11/2016,11,Standard Class,MC-17605,Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,0,11,1
CA-2016-163202,2/10/2016,10,Standard Class,BM-11650,Corporate,United States,Lancaster,Ohio,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Recycled Pressboard Report Cover with Reinforced Top Hinge,3,3,1,-2,0
CA-2016-117681,14/04/2016,4,Standard Class,HF-14995,Non-Corporate,United States,Los Angeles,California,West,Furniture,Office Furniture,Bookcases,Self-Assembled,Bush Somerset Collection Bookcase,557,5,0,7,0
US-2016-143280,26/02/2016,2,Standard Class,TZ-21580,Non-Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Phones,Handheld Technology,AT&T 1070 Corded Phone,446,5,0,56,0
US-2016-143280,26/02/2016,2,Standard Class,TZ-21580,Non-Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Accessories,Non-Handheld,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36,1,0,15,0
US-2016-143280,26/02/2016,2,Standard Class,TZ-21580,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Fasteners,Fully Assembled,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",11,3,0,5,0
CA-2016-153157,14/09/2016,9,First Class,TB-21625,Non-Corporate,United States,Wichita,Kansas,Central,Technology,Office Technology,Phones,Handheld Technology,Plantronics Encore H101 Dual Earpieces Headset,225,5,0,63,0
US-2016-151827,2/04/2016,4,Second Class,CS-11950,Non-Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Office Technology,Phones,Handheld Technology,LG Exalt,281,3,0,-61,1
US-2016-151827,2/04/2016,4,Second Class,CS-11950,Non-Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Office Technology,Accessories,Non-Handheld,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,32,2,0,1,1
CA-2016-153598,6/12/2016,12,First Class,NM-18520,Non-Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Accessories,Non-Handheld,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1650,5,0,660,0
CA-2016-153598,6/12/2016,12,First Class,NM-18520,Non-Corporate,United States,Los Angeles,California,West,Furniture,Office Furniture,Furnishings,Fully Assembled,3M Polarizing Light Filter Sleeves,112,6,0,51,0
US-2016-108497,14/06/2016,6,Same Day,MH-17290,Corporate,United States,Los Angeles,California,West,Furniture,Office Furniture,Bookcases,Self-Assembled,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599,5,0,35,0
CA-2016-113096,4/09/2016,9,First Class,SZ-20035,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Storage,Fully Assembled,"Tenex File Box, Personal Filing Tote with Lid, Black",47,3,0,12,0
CA-2016-167115,9/04/2016,4,Standard Class,EH-14185,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Ibico Ibimaster 300 Manual Binding System,589,2,0,184,0
CA-2016-128307,29/07/2016,7,Standard Class,BE-11335,Corporate,United States,Houston,Texas,Central,Office Supplies,Office Furniture,Envelopes,Fully Assembled,Quality Park Security Envelopes,21,1,0,7,0
US-2016-127425,31/08/2016,8,Standard Class,DR-12880,Corporate,United States,New York City,New York,East,Technology,Office Technology,Phones,Handheld Technology,Samsung Replacement EH64AVFWE Premium Headset,33,6,0,8,1
US-2016-127425,31/08/2016,8,Standard Class,DR-12880,Corporate,United States,New York City,New York,East,Technology,Office Technology,Accessories,Non-Handheld,Plantronics Audio 478 Stereo USB Headset,250,5,0,87,1
CA-2016-140613,29/07/2016,7,Standard Class,KN-16705,Corporate,United States,Sparks,Nevada,West,Office Supplies,Office Furniture,Supplies,Fully Assembled,"Fiskars 8"" Scissors, 2/Pack",86,5,0,25,0
CA-2016-122448,14/06/2016,6,Standard Class,DB-13210,Non-Corporate,United States,San Francisco,California,West,Furniture,Office Furniture,Chairs,Fully Assembled,"Global Deluxe Stacking Chair, Gray",122,3,0,14,0
CA-2016-158547,4/06/2016,6,Standard Class,JM-16195,Non-Corporate,United States,Hamilton,Ohio,East,Office Supplies,Office Furniture,Appliances,Fully Assembled,Euro-Pro Shark Turbo Vacuum,124,5,0,9,0
CA-2016-121356,24/11/2016,11,Standard Class,SJ-20500,Non-Corporate,United States,Newark,Delaware,East,Office Supplies,Office Furniture,Binders,Fully Assembled,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128,3,0,63,0
US-2016-162026,8/10/2016,10,Same Day,JE-15745,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1925,62,2,0,28,0
CA-2016-150000,14/04/2016,4,Standard Class,PG-18820,Non-Corporate,United States,Smyrna,Georgia,South,Office Supplies,Office Furniture,Envelopes,Fully Assembled,Ampad #10 Peel & Seel Holiday Envelopes,18,4,0,9,0
US-2016-138408,21/11/2016,11,Second Class,KC-16255,Corporate,United States,Huntsville,Alabama,South,Technology,Office Technology,Accessories,Non-Handheld,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1320,4,0,528,0
CA-2016-110982,7/06/2016,6,First Class,CK-12205,Non-Corporate,United States,Santa Clara,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Non-Stick Binders,22,6,0,7,0
CA-2016-110982,7/06/2016,6,First Class,CK-12205,Non-Corporate,United States,Santa Clara,California,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,Acco 6 Outlet Guardian Premium Surge Suppressor,58,4,0,16,0
CA-2016-147123,12/12/2016,12,First Class,SJ-20125,Corporate,United States,Long Beach,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80,12,0,37,0
US-2016-167472,7/06/2016,6,First Class,CK-12595,Non-Corporate,United States,Little Rock,Arkansas,South,Technology,Office Technology,Accessories,Non-Handheld,Logitech Trackman Marble Mouse,180,6,0,76,0
US-2016-167472,7/06/2016,6,First Class,CK-12595,Non-Corporate,United States,Little Rock,Arkansas,South,Technology,Office Technology,Accessories,Non-Handheld,Kingston Digital DataTraveler 16GB USB 2.0,27,3,0,5,0
US-2016-167472,7/06/2016,6,First Class,CK-12595,Non-Corporate,United States,Little Rock,Arkansas,South,Technology,Office Technology,Accessories,Non-Handheld,Plantronics S12 Corded Telephone Headset System,323,3,0,129,0
US-2016-167472,7/06/2016,6,First Class,CK-12595,Non-Corporate,United States,Little Rock,Arkansas,South,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 191,60,3,0,28,0
US-2016-167472,7/06/2016,6,First Class,CK-12595,Non-Corporate,United States,Little Rock,Arkansas,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Trimflex Flexible Post Binders,64,3,0,31,0
US-2016-167472,7/06/2016,6,First Class,CK-12595,Non-Corporate,United States,Little Rock,Arkansas,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Binder Labels,12,3,0,6,0
US-2016-167472,7/06/2016,6,First Class,CK-12595,Non-Corporate,United States,Little Rock,Arkansas,South,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 230,13,2,0,6,0
CA-2016-134936,25/12/2016,12,Standard Class,ES-14080,Corporate,United States,Tucson,Arizona,West,Furniture,Office Furniture,Tables,Fully Assembled,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",456,6,1,-219,0
CA-2016-134936,25/12/2016,12,Standard Class,ES-14080,Corporate,United States,Tucson,Arizona,West,Office Supplies,Office Furniture,Binders,Fully Assembled,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10,6,1,-8,0
CA-2016-134936,25/12/2016,12,Standard Class,ES-14080,Corporate,United States,Tucson,Arizona,West,Office Supplies,Office Furniture,Binders,Fully Assembled,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5,2,1,-4,0
CA-2016-136686,16/12/2016,12,Standard Class,RF-19840,Non-Corporate,United States,Pasadena,California,West,Furniture,Office Furniture,Furnishings,Fully Assembled,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",384,6,0,123,0
CA-2016-136686,16/12/2016,12,Standard Class,RF-19840,Non-Corporate,United States,Pasadena,California,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,57,3,0,16,0
CA-2016-161158,13/05/2016,5,Standard Class,PS-18970,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Art,Fully Assembled,Sanford Pocket Accent Highlighters,8,5,0,3,0
CA-2016-115224,11/12/2016,12,Second Class,DB-13615,Non-Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Storage,Fully Assembled,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34,3,0,10,0
CA-2016-115224,11/12/2016,12,Second Class,DB-13615,Non-Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Storage,Fully Assembled,Fellowes High-Stak Drawer Files,352,2,0,81,0
CA-2016-117919,29/08/2016,8,Second Class,TB-21355,Corporate,United States,Houston,Texas,Central,Office Supplies,Office Furniture,Storage,Fully Assembled,Portfile Personal File Boxes,14,1,0,1,0
CA-2016-117919,29/08/2016,8,Second Class,TB-21355,Corporate,United States,Houston,Texas,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Southworth 25% Cotton Premium Laser Paper and Envelopes,80,5,0,28,0
CA-2016-134516,25/09/2016,9,Standard Class,FM-14215,Corporate,United States,Greensboro,North Carolina,South,Furniture,Office Furniture,Furnishings,Fully Assembled,Dana Swing-Arm Lamps,17,2,0,1,0
CA-2016-134516,25/09/2016,9,Standard Class,FM-14215,Corporate,United States,Greensboro,North Carolina,South,Furniture,Office Furniture,Chairs,Fully Assembled,"Global High-Back Leather Tilter, Burgundy",98,1,0,-11,0
CA-2016-147431,7/02/2016,2,Standard Class,AB-10105,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Storage,Fully Assembled,"Belkin 19"" Center-Weighted Shelf, Gray",118,2,0,6,0
CA-2016-158001,27/08/2016,8,Standard Class,JP-15460,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Art,Fully Assembled,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21,5,0,9,0
CA-2016-158001,27/08/2016,8,Standard Class,JP-15460,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Appliances,Fully Assembled,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1041,5,0,281,0
CA-2016-158001,27/08/2016,8,Standard Class,JP-15460,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 331,29,6,0,8,0
US-2016-124163,30/09/2016,9,Standard Class,SC-20695,Corporate,United States,La Crosse,Wisconsin,Central,Technology,Office Technology,Accessories,Non-Handheld,Logitech Wireless Headset h800,500,5,0,175,0
US-2016-124163,30/09/2016,9,Standard Class,SC-20695,Corporate,United States,La Crosse,Wisconsin,Central,Office Supplies,Office Furniture,Art,Fully Assembled,Manco Dry-Lighter Erasable Highlighter,3,1,0,1,0
US-2016-124163,30/09/2016,9,Standard Class,SC-20695,Corporate,United States,La Crosse,Wisconsin,Central,Furniture,Office Furniture,Chairs,Fully Assembled,"Global Fabric Manager's Chair, Dark Gray",202,2,0,50,0
US-2016-124163,30/09/2016,9,Standard Class,SC-20695,Corporate,United States,La Crosse,Wisconsin,Central,Furniture,Office Furniture,Furnishings,Fully Assembled,Eldon Expressions Mahogany Wood Desk Collection,69,11,0,17,0
